"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","PPI","TOT_MKT","IDX2015","M","2014-03",93.97748,
"COL","PPI","TOT_MKT","IDX2015","M","2014-04",94.00645,
"COL","PPI","TOT_MKT","IDX2015","M","2014-05",94.15137,
"COL","PPI","TOT_MKT","IDX2015","M","2014-06",94.03544,
"COL","PPI","TOT_MKT","IDX2015","M","2014-07",93.90019,
"COL","PPI","TOT_MKT","IDX2015","M","2014-08",94.18034,
"COL","PPI","TOT_MKT","IDX2015","M","2014-09",94.79862,
"COL","PPI","TOT_MKT","IDX2015","M","2014-10",95.18504,
"COL","PPI","TOT_MKT","IDX2015","M","2014-11",95.32029,
"COL","PPI","TOT_MKT","IDX2015","M","2014-12",96.60513,
"COL","PPI","TOT_MKT","IDX2015","M","2015-01",97.11714,
"COL","PPI","TOT_MKT","IDX2015","M","2015-02",97.40696,
"COL","PPI","TOT_MKT","IDX2015","M","2015-03",98.5952,
"COL","PPI","TOT_MKT","IDX2015","M","2015-04",98.17014,
"COL","PPI","TOT_MKT","IDX2015","M","2015-05",98.00591,
"COL","PPI","TOT_MKT","IDX2015","M","2015-06",98.7401,
"COL","PPI","TOT_MKT","IDX2015","M","2015-07",99.81242,
"COL","PPI","TOT_MKT","IDX2015","M","2015-08",101.5996,
"COL","PPI","TOT_MKT","IDX2015","M","2015-09",102.2469,
"COL","PPI","TOT_MKT","IDX2015","M","2015-10",101.9667,
"COL","PPI","TOT_MKT","IDX2015","M","2015-11",102.4497,
"COL","PPI","TOT_MKT","IDX2015","M","2015-12",103.8892,
"COL","PPI","TOT_MKT","IDX2015","M","2016-01",104.7876,
"COL","PPI","TOT_MKT","IDX2015","M","2016-02",105.8889,
"COL","PPI","TOT_MKT","IDX2015","M","2016-03",105.3769,
"COL","PPI","TOT_MKT","IDX2015","M","2016-04",104.9615,
"COL","PPI","TOT_MKT","IDX2015","M","2016-05",105.3672,
"COL","PPI","TOT_MKT","IDX2015","M","2016-06",105.8502,
"COL","PPI","TOT_MKT","IDX2015","M","2016-07",106.1014,
"COL","PPI","TOT_MKT","IDX2015","M","2016-08",106.285,
"COL","PPI","TOT_MKT","IDX2015","M","2016-09",106.256,
"COL","PPI","TOT_MKT","IDX2015","M","2016-10",106.1497,
"COL","PPI","TOT_MKT","IDX2015","M","2016-11",107.3766,
"COL","PPI","TOT_MKT","IDX2015","M","2016-12",106.8066,
"COL","PPI","TOT_MKT","IDX2015","M","2017-01",107.0771,
"COL","PPI","TOT_MKT","IDX2015","M","2017-02",107.0192,
"COL","PPI","TOT_MKT","IDX2015","M","2017-03",107.251,
"COL","PPI","TOT_MKT","IDX2015","M","2017-04",106.6617,
"COL","PPI","TOT_MKT","IDX2015","M","2017-05",106.768,
"COL","PPI","TOT_MKT","IDX2015","M","2017-06",106.71,
"COL","PPI","TOT_MKT","IDX2015","M","2017-07",107.1641,
"COL","PPI","TOT_MKT","IDX2015","M","2017-08",107.251,
"COL","PPI","TOT_MKT","IDX2015","M","2017-09",107.5602,
"COL","PPI","TOT_MKT","IDX2015","M","2017-10",107.763,
"COL","PPI","TOT_MKT","IDX2015","M","2017-11",108.1011,
"COL","PPI","TOT_MKT","IDX2015","M","2017-12",108.2654,
"COL","PPI","TOT_MKT","IDX2015","M","2018-01",107.9949,
"COL","PPI","TOT_MKT","IDX2015","M","2018-02",108.5359,
"COL","PPI","TOT_MKT","IDX2015","M","2018-03",108.4393,
"COL","PPI","TOT_MKT","IDX2015","M","2018-04",108.2461,
"COL","PPI","TOT_MKT","IDX2015","M","2018-05",109.2894,
"COL","PPI","TOT_MKT","IDX2015","M","2018-06",109.5116,
"COL","PPI","TOT_MKT","IDX2015","M","2018-07",109.4053,
"COL","PPI","TOT_MKT","IDX2015","M","2018-08",109.5406,
"COL","PPI","TOT_MKT","IDX2015","M","2018-09",110.3714,
"COL","PPI","TOT_MKT","IDX2015","M","2018-10",110.9413,
"COL","PPI","TOT_MKT","IDX2015","M","2018-11",111.6466,
"COL","PPI","TOT_MKT","IDX2015","M","2018-12",111.3084,
"COL","PPI","TOT_MKT","IDX2015","M","2019-01",111.4437,
"COL","PPI","TOT_MKT","IDX2015","M","2019-02",111.7915,
"COL","PPI","TOT_MKT","IDX2015","M","2019-03",111.917,
"COL","PPI","TOT_MKT","IDX2015","M","2019-04",112.5353,
"COL","PPI","TOT_MKT","IDX2015","M","2019-05",113.028,
"COL","PPI","TOT_MKT","IDX2015","M","2019-06",113.2212,
"COL","PPI","TOT_MKT","IDX2015","M","2019-07",114.6606,
"COL","PPI","TOT_MKT","IDX2015","M","2019-08",115.9068,
"COL","PPI","TOT_MKT","IDX2015","M","2019-09",116.4575,
"COL","PPI","TOT_MKT","IDX2015","M","2019-10",116.9598,
"COL","PPI","TOT_MKT","IDX2015","M","2019-11",116.9019,
"COL","PPI","TOT_MKT","IDX2015","M","2019-12",116.9985,
"COL","PPI","TOT_MKT","IDX2015","M","2020-01",117.3463,
"COL","PPI","TOT_MKT","IDX2015","M","2020-02",117.723,
"EST","PPI","TOT_MKT","IDX2015","M","2011-01",97.68169,
"EST","PPI","TOT_MKT","IDX2015","M","2011-02",97.75983,
"EST","PPI","TOT_MKT","IDX2015","M","2011-03",98.22871,
"EST","PPI","TOT_MKT","IDX2015","M","2011-04",99.2446,
"EST","PPI","TOT_MKT","IDX2015","M","2011-05",99.71347,
"EST","PPI","TOT_MKT","IDX2015","M","2011-06",100.1823,
"EST","PPI","TOT_MKT","IDX2015","M","2011-07",100.4168,
"EST","PPI","TOT_MKT","IDX2015","M","2011-08",100.1823,
"EST","PPI","TOT_MKT","IDX2015","M","2011-09",100.026,
"EST","PPI","TOT_MKT","IDX2015","M","2011-10",99.94791,
"EST","PPI","TOT_MKT","IDX2015","M","2011-11",100.026,
"EST","PPI","TOT_MKT","IDX2015","M","2011-12",99.94791,
"EST","PPI","TOT_MKT","IDX2015","M","2012-01",100.4949,
"EST","PPI","TOT_MKT","IDX2015","M","2012-02",100.9638,
"EST","PPI","TOT_MKT","IDX2015","M","2012-03",101.0419,
"EST","PPI","TOT_MKT","IDX2015","M","2012-04",101.3545,
"EST","PPI","TOT_MKT","IDX2015","M","2012-05",101.2764,
"EST","PPI","TOT_MKT","IDX2015","M","2012-06",101.1982,
"EST","PPI","TOT_MKT","IDX2015","M","2012-07",101.3545,
"EST","PPI","TOT_MKT","IDX2015","M","2012-08",101.9797,
"EST","PPI","TOT_MKT","IDX2015","M","2012-09",101.7452,
"EST","PPI","TOT_MKT","IDX2015","M","2012-10",101.6671,
"EST","PPI","TOT_MKT","IDX2015","M","2012-11",101.9797,
"EST","PPI","TOT_MKT","IDX2015","M","2012-12",101.9015,
"EST","PPI","TOT_MKT","IDX2015","M","2013-01",102.136,
"EST","PPI","TOT_MKT","IDX2015","M","2013-02",102.5267,
"EST","PPI","TOT_MKT","IDX2015","M","2013-03",102.683,
"EST","PPI","TOT_MKT","IDX2015","M","2013-04",102.4486,
"EST","PPI","TOT_MKT","IDX2015","M","2013-05",102.9174,
"EST","PPI","TOT_MKT","IDX2015","M","2013-06",102.7611,
"EST","PPI","TOT_MKT","IDX2015","M","2013-07",102.7611,
"EST","PPI","TOT_MKT","IDX2015","M","2013-08",102.5267,
"EST","PPI","TOT_MKT","IDX2015","M","2013-09",103.3863,
"EST","PPI","TOT_MKT","IDX2015","M","2013-10",102.5267,
"EST","PPI","TOT_MKT","IDX2015","M","2013-11",102.8393,
"EST","PPI","TOT_MKT","IDX2015","M","2013-12",102.2923,
"EST","PPI","TOT_MKT","IDX2015","M","2014-01",102.3704,
"EST","PPI","TOT_MKT","IDX2015","M","2014-02",102.7611,
"EST","PPI","TOT_MKT","IDX2015","M","2014-03",101.9797,
"EST","PPI","TOT_MKT","IDX2015","M","2014-04",102.136,
"EST","PPI","TOT_MKT","IDX2015","M","2014-05",102.3704,
"EST","PPI","TOT_MKT","IDX2015","M","2014-06",102.3704,
"EST","PPI","TOT_MKT","IDX2015","M","2014-07",102.3704,
"EST","PPI","TOT_MKT","IDX2015","M","2014-08",102.3704,
"EST","PPI","TOT_MKT","IDX2015","M","2014-09",101.9015,
"EST","PPI","TOT_MKT","IDX2015","M","2014-10",101.4327,
"EST","PPI","TOT_MKT","IDX2015","M","2014-11",100.9638,
"EST","PPI","TOT_MKT","IDX2015","M","2014-12",100.4168,
"EST","PPI","TOT_MKT","IDX2015","M","2015-01",100.4949,
"EST","PPI","TOT_MKT","IDX2015","M","2015-02",100.4168,
"EST","PPI","TOT_MKT","IDX2015","M","2015-03",100.9638,
"EST","PPI","TOT_MKT","IDX2015","M","2015-04",100.1823,
"EST","PPI","TOT_MKT","IDX2015","M","2015-05",100.3386,
"EST","PPI","TOT_MKT","IDX2015","M","2015-06",100.1042,
"EST","PPI","TOT_MKT","IDX2015","M","2015-07",99.79161,
"EST","PPI","TOT_MKT","IDX2015","M","2015-08",99.86976,
"EST","PPI","TOT_MKT","IDX2015","M","2015-09",99.94791,
"EST","PPI","TOT_MKT","IDX2015","M","2015-10",99.40089,
"EST","PPI","TOT_MKT","IDX2015","M","2015-11",99.47903,
"EST","PPI","TOT_MKT","IDX2015","M","2015-12",99.01016,
"EST","PPI","TOT_MKT","IDX2015","M","2016-01",99.55717,
"EST","PPI","TOT_MKT","IDX2015","M","2016-02",98.93201,
"EST","PPI","TOT_MKT","IDX2015","M","2016-03",99.63532,
"EST","PPI","TOT_MKT","IDX2015","M","2016-04",99.40089,
"EST","PPI","TOT_MKT","IDX2015","M","2016-05",99.0883,
"EST","PPI","TOT_MKT","IDX2015","M","2016-06",99.01016,
"EST","PPI","TOT_MKT","IDX2015","M","2016-07",99.86976,
"EST","PPI","TOT_MKT","IDX2015","M","2016-08",100.1042,
"EST","PPI","TOT_MKT","IDX2015","M","2016-09",100.1042,
"EST","PPI","TOT_MKT","IDX2015","M","2016-10",100.6512,
"EST","PPI","TOT_MKT","IDX2015","M","2016-11",100.9638,
"EST","PPI","TOT_MKT","IDX2015","M","2016-12",101.6671,
"EST","PPI","TOT_MKT","IDX2015","M","2017-01",102.8393,
"EST","PPI","TOT_MKT","IDX2015","M","2017-02",102.683,
"EST","PPI","TOT_MKT","IDX2015","M","2017-03",103.0737,
"EST","PPI","TOT_MKT","IDX2015","M","2017-04",103.3082,
"EST","PPI","TOT_MKT","IDX2015","M","2017-05",103.6989,
"EST","PPI","TOT_MKT","IDX2015","M","2017-06",103.4644,
"EST","PPI","TOT_MKT","IDX2015","M","2017-07",103.5426,
"EST","PPI","TOT_MKT","IDX2015","M","2017-08",104.324,
"EST","PPI","TOT_MKT","IDX2015","M","2017-09",104.324,
"EST","PPI","TOT_MKT","IDX2015","M","2017-10",105.1836,
"EST","PPI","TOT_MKT","IDX2015","M","2017-11",105.4181,
"EST","PPI","TOT_MKT","IDX2015","M","2017-12",104.8711,
"EST","PPI","TOT_MKT","IDX2015","M","2018-01",106.434,
"EST","PPI","TOT_MKT","IDX2015","M","2018-02",104.7148,
"EST","PPI","TOT_MKT","IDX2015","M","2018-03",104.6366,
"EST","PPI","TOT_MKT","IDX2015","M","2018-04",104.8711,
"EST","PPI","TOT_MKT","IDX2015","M","2018-05",105.1836,
"EST","PPI","TOT_MKT","IDX2015","M","2018-06",104.7929,
"EST","PPI","TOT_MKT","IDX2015","M","2018-07",104.7148,
"EST","PPI","TOT_MKT","IDX2015","M","2018-08",105.7307,
"EST","PPI","TOT_MKT","IDX2015","M","2018-09",105.7307,
"EST","PPI","TOT_MKT","IDX2015","M","2018-10",106.5903,
"EST","PPI","TOT_MKT","IDX2015","M","2018-11",104.6366,
"EST","PPI","TOT_MKT","IDX2015","M","2018-12",103.8552,
"EST","PPI","TOT_MKT","IDX2015","M","2019-01",104.1678,
"EST","PPI","TOT_MKT","IDX2015","M","2019-02",104.2459,
"EST","PPI","TOT_MKT","IDX2015","M","2019-03",104.7148,
"EST","PPI","TOT_MKT","IDX2015","M","2019-04",105.4181,
"EST","PPI","TOT_MKT","IDX2015","M","2019-05",105.1055,
"EST","PPI","TOT_MKT","IDX2015","M","2019-06",105.1055,
"EST","PPI","TOT_MKT","IDX2015","M","2019-07",104.7148,
"EST","PPI","TOT_MKT","IDX2015","M","2019-08",104.4803,
"EST","PPI","TOT_MKT","IDX2015","M","2019-09",104.324,
"EST","PPI","TOT_MKT","IDX2015","M","2019-10",103.9333,
"EST","PPI","TOT_MKT","IDX2015","M","2019-11",104.0896,
"EST","PPI","TOT_MKT","IDX2015","M","2019-12",103.7078,
"EST","PPI","TOT_MKT","IDX2015","M","2020-01",103.6207,
"EST","PPI","TOT_MKT","IDX2015","M","2020-02",103.1519,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-01",93.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-02",94.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-03",96.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-04",96.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-05",97,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-06",96.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-07",97.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-08",97.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-09",97.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-10",97.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-11",97.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2011-12",97.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-01",97.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-02",97.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-03",97.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-04",98.6,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-05",98.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-06",98.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-07",98.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-08",98.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-09",98.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-10",99.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-11",99.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2012-12",99.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-01",100,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-02",100.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-03",100.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-04",100.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-05",101.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-06",100.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-07",100.6,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-08",100.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-09",100.7,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-10",100.7,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-11",100.6,
"LVA","PPI","TOT_MKT","IDX2015","M","2013-12",100.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-01",101.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-02",101.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-03",101.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-04",101.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-05",101.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-06",101.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-07",101.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-08",101.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-09",100.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-10",100.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-11",100.7,
"LVA","PPI","TOT_MKT","IDX2015","M","2014-12",100.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-01",100.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-02",100.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-03",100.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-04",100.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-05",100.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-06",100.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-07",100.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-08",99.7,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-09",99.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-10",99.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-11",99.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2015-12",99.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-01",99,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-02",98.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-03",98.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-04",98.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-05",98.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-06",98.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-07",98.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-08",98.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-09",98.6,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-10",98.6,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-11",99,
"LVA","PPI","TOT_MKT","IDX2015","M","2016-12",99.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-01",99.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-02",100.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-03",100.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-04",100.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-05",101.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-06",101.6,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-07",102.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-08",102.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-09",102.6,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-10",102.6,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-11",102.7,
"LVA","PPI","TOT_MKT","IDX2015","M","2017-12",103.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-01",103.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-02",104.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-03",104.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-04",104.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-05",105.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-06",105.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-07",106.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-08",106.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-09",106.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-10",106.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-11",107.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2018-12",107.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-01",107.4,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-02",107,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-03",107.1,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-04",107.5,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-05",106.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-06",106.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-07",106.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-08",105.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-09",106.2,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-10",105.8,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-11",105.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2019-12",105.3,
"LVA","PPI","TOT_MKT","IDX2015","M","2020-01",105.9,
"LVA","PPI","TOT_MKT","IDX2015","M","2020-02",105.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-01",107.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-02",110.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-03",114.1,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-04",116,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-05",114.9,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-06",113.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-07",115.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-08",113.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-09",114.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-10",115,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-11",115.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2011-12",114.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-01",116.9,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-02",118.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-03",121.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-04",120.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-05",119.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-06",113.6,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-07",116.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-08",120.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-09",121,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-10",119,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-11",116.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2012-12",116.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-01",117.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-02",118.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-03",117,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-04",114.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-05",113.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-06",113.1,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-07",115.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-08",115.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-09",115,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-10",112.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-11",112.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2013-12",112.6,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-01",111.6,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-02",111.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-03",112.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-04",111.6,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-05",111.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-06",111.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-07",111.6,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-08",110.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-09",110.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-10",107.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-11",105.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2014-12",100.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-01",97.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-02",100.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-03",103.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-04",104.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-05",105,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-06",104.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-07",102.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-08",98.9,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-09",97.1,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-10",96.1,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-11",96.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2015-12",93.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-01",91.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-02",90.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-03",92,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-04",93.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-05",95.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-06",96.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-07",95.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-08",95.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-09",96.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-10",98.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-11",97.6,
"LTU","PPI","TOT_MKT","IDX2015","M","2016-12",99.6,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-01",101,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-02",101.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-03",101.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-04",102.1,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-05",99.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-06",98.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-07",99.1,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-08",99.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-09",100.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-10",101,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-11",102.9,
"LTU","PPI","TOT_MKT","IDX2015","M","2017-12",103.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-01",104.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-02",102.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-03",102.3,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-04",104.5,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-05",107.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-06",107.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-07",108.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-08",109.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-09",109.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-10",110.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-11",106.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2018-12",104,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-01",104,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-02",105.1,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-03",106.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-04",109.1,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-05",110.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-06",106.8,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-07",107,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-08",105.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-09",106.4,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-10",105.7,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-11",105.2,
"LTU","PPI","TOT_MKT","IDX2015","M","2019-12",106.4,
